DATE,XSLV,IVV,IJH,VXUS,VTI,SCHD,VIG,DNL,ARKK,FIDU,XLF,TECL,USMV,SUSA,BOND,TOTL,BKLN,LDUR,BNDX
20180119,46.98,282.49,197.63,59.96,143.92,53.41,106.78,61.82,39.94,40.62,29.54,133.14,54.12,116.88,105.11,48.26,23.18,100.10,54.20
20180122,46.93,284.73,198.61,60.29,145.06,53.84,107.25,62.24,41.05,40.56,29.78,137.02,54.46,117.89,105.13,48.26,23.12,100.11,54.24
20180123,47,285.39,199.04,60.53,145.42,53.71,107.08,62.38,41.57,40.59,29.81,139.23,54.55,118.05,105.32,48.32,23.15,100.39,54.28
20180124,46.77,285.24,198.51,60.79,145.28,53.58,107.32,62.66,41.32,40.65,30.01,135.99,54.58,117.85,105.20,48.27,23.16,100.20,54.21
20180125,46.93,285.35,198.36,60.57,145.34,53.67,107.81,62.37,41.29,40.71,29.95,135.09,54.85,117.96,105.39,48.33,23.18,100.22,54.20
20180126,46.8,288.66,199.21,61.17,146.86,54.58,108.85,62.78,42.05,41.16,30.17,141.15,55.31,119.17,105.32,48.28,23.20,100.09,54.19
20180129,46.4,286.75,197.58,60.54,145.90,54.19,108.30,62.24,42.33,40.88,30.05,137.52,54.89,118.50,105.17,48.18,23.19,100.12,54.09
20180130,46.1,283.65,195.52,59.97,144.38,53.50,107.30,61.89,41.60,40.53,29.66,133.63,54.57,117.33,105.14,48.16,23.17,100.16,54.08
20180131,45.97,284.15,195.04,60.06,144.43,53.50,107.15,61.74,41.24,40.63,29.74,136.84,54.62,117.25,105.10,48.16,23.23,100.11,54.06
20180201,45.97,283.79,195.41,60.01,144.37,53.33,106.86,61.99,40.75,40.56,30.02,137.02,54.47,117.04,104.78,47.94,23.27,100.02,53.98
20180202,45.44,277.53,191.49,58.70,141.30,52.17,104.86,60.62,39.80,39.70,29.36,124.76,53.56,114.53,104.38,47.86,23.23,100.03,53.89
20180205,43.77,266.05,184.45,56.34,135.74,49.90,100.69,58.33,38.39,37.90,27.88,109.47,51.63,110.36,104.70,48.08,23.26,100.40,54.06
20180206,43.94,271.26,186.14,57.70,137.96,50.74,102.02,59.43,39.29,38.54,28.39,118.79,51.96,111.37,104.55,47.89,23.18,100.39,54.04
20180207,44.09,269.59,186.08,56.66,137.35,50.63,101.88,58.64,39.84,38.63,28.41,114.04,51.80,111.42,104.20,47.97,23.17,100.06,53.97
20180208,43.04,259.62,179.89,55.10,132.41,48.78,98.22,57.21,38.10,37.18,27.16,101.51,50.24,107.70,104.00,47.89,23.07,100.11,53.94
20180209,43.66,263.67,182.00,55.62,134.23,49.44,99.82,57.63,38.37,37.51,27.68,107.03,51.07,109.04,103.98,47.80,23.04,100.21,53.99
20180212,43.83,267.18,183.69,56.40,136.02,50.12,100.73,58.11,38.82,38.11,28.07,112.92,51.57,110.44,103.84,47.91,23.13,100.19,53.94
20180213,43.9027,267.96,184.21,56.40,136.45,50.16,101.06,58.25,39.27,38.19,28.19,113.68,51.73,110.60,103.83,47.86,23.09,99.96,53.96
20180214,44.19,271.65,187.72,57.41,138.36,50.45,102.24,59.34,40.28,38.70,28.86,120.02,52.16,112.14,103.53,47.67,23.14,99.91,53.90
20180215,44.68,275.02,189.64,57.92,140.05,51.04,103.64,59.87,41.09,39.22,29.02,126.68,52.81,113.30,103.50,47.67,23.14,100.01,53.88
20180216,45.01,275.09,190.07,58.00,140.11,51.10,103.96,60.25,41.06,39.28,28.98,125.89,52.98,113.75,103.64,47.76,23.14,99.97,54.03
20180219,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
20180220,44.47,273.41,188.72,57.37,139.27,50.50,102.85,59.67,41.02,38.86,28.89,126.66,52.44,113.26,103.89,47.82,23.08,99.91,53.95
20180221,44.5,272.00,188.29,57.23,138.62,50.05,102.34,59.62,41.07,38.89,28.93,124.00,52.08,112.45,103.45,47.64,23.10,99.92,53.96
20180222,44.5,272.37,188.03,57.49,138.71,50.25,102.63,59.55,40.99,39.12,28.69,124.33,52.13,112.70,103.47,47.65,23.12,100.04,54.01
20180223,44.94,276.72,190.42,58.12,140.86,50.97,103.90,59.86,41.51,39.33,29.12,131.95,52.87,114.35,103.83,47.78,23.13,99.99,54.10
20180226,45.0301,279.96,191.47,58.56,142.34,51.67,105.16,60.49,42.36,39.87,29.56,138.22,53.34,115.75,103.95,47.81,23.15,99.95,54.11
20180227,44.29,276.48,188.75,57.56,140.55,51.14,103.97,59.32,41.69,39.40,29.28,134.33,52.72,114.48,103.74,47.73,23.12,99.88,54.10
20180228,43.59,273.34,186.46,56.91,139.00,50.49,102.83,58.79,40.91,38.82,28.87,131.17,52.30,113.37,103.93,47.79,23.10,100.03,54.15
20180301,43.67,269.70,185.92,56.32,137.35,49.87,101.52,57.66,40.77,38.12,28.37,124.77,51.72,111.70,103.92,47.78,23.13,99.88,54.20
20180302,43.99,271.20,187.84,56.48,138.24,50.02,101.85,58.07,41.71,38.15,28.44,128.29,51.98,112.25,103.74,47.71,23.12,99.74,54.13
20180305,44.43,274.20,189.79,56.71,139.80,50.54,102.91,58.53,42.56,38.56,28.84,132.09,52.57,113.72,103.60,47.66,23.15,99.75,54.17
20180306,44.88,274.95,191.81,57.14,140.31,50.58,103.23,58.91,42.96,38.83,28.96,133.00,52.64,113.71,103.62,47.64,23.15,99.81,54.11
20180307,45.32,274.85,192.30,57.08,140.43,50.47,103.12,58.96,43.61,38.83,28.91,135.22,52.67,114.01,103.64,47.63,23.16,99.79,54.20
20180308,45.21,276.13,191.93,57.20,140.96,50.68,103.62,59.06,44.00,38.96,29.00,136.86,52.97,114.28,103.74,47.70,23.18,99.88,54.23
20180309,45.84,280.82,195.08,57.74,143.30,51.40,105.36,59.79,44.89,39.84,29.70,144.58,53.59,116.31,103.60,47.66,23.19,99.74,54.20
20180312,46.06,280.59,195.29,57.84,143.22,51.11,105.02,59.92,44.98,39.47,29.60,145.96,53.45,116.26,103.58,47.69,23.18,99.83,54.24
20180313,45.95,278.77,194.18,57.43,142.33,50.91,104.71,59.51,44.44,39.24,29.27,141.08,53.39,115.56,103.67,47.71,23.20,99.81,54.27
20180314,45.7,277.34,193.21,57.58,141.61,50.44,103.77,59.88,44.13,38.89,28.94,140.66,53.16,114.99,103.81,47.77,23.18,99.82,54.39
20180315,45.63,277.05,192.50,57.50,141.42,50.46,103.66,59.82,43.63,38.92,28.95,140.90,53.11,114.93,103.71,47.76,23.18,99.61,54.40
20180316,46.03,277.30,193.70,57.39,141.66,50.39,103.93,59.63,43.42,38.93,28.87,140.25,53.26,115.12,103.74,47.72,23.17,99.73,54.43
20180319,45.73,273.58,191.95,56.89,139.84,49.77,102.85,59.23,42.60,38.71,28.66,131.90,52.84,113.63,103.65,47.68,23.12,99.78,54.43
20180320,45.55,274.06,192.12,57.07,140.05,49.78,103.23,59.42,42.68,38.78,28.73,131.82,52.90,113.82,103.44,47.68,23.12,99.70,54.46
20180321,45.52,273.56,192.68,57.23,139.93,49.60,103.12,59.56,42.67,38.92,28.72,129.40,52.66,113.49,103.47,47.66,23.10,99.72,54.41
20180322,44.82,265.47,187.19,55.99,135.95,48.52,100.53,58.30,41.46,37.71,27.66,119.13,51.45,110.23,103.62,47.70,23.08,99.70,54.58
20180323,43.8,259.83,183.45,55.35,133.10,47.58,98.90,58.29,40.65,37.10,26.82,109.74,50.70,108.00,103.63,47.75,23.06,99.70,54.56
20180326,44.7,267.00,187.53,56.34,136.61,48.74,101.12,58.85,41.51,37.91,27.69,122.28,51.71,111.11,103.74,47.72,23.09,99.66,54.57
20180327,44.33,262.32,184.66,55.73,134.19,48.25,99.72,58.26,39.39,37.38,27.15,110.47,51.28,109.26,103.97,47.87,23.10,99.82,54.67
20180328,44.88,261.62,185.02,55.92,133.88,48.42,99.79,58.59,38.39,37.27,27.20,108.27,51.42,108.96,104.01,47.93,23.08,99.71,54.67
20180329,45.01,265.37,187.57,56.55,135.72,49.03,101.05,59.58,39.07,37.83,27.57,114.40,51.93,110.86,104.23,47.97,23.13,99.96,54.73
20180330,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
20180402,44.19,259.21,183.17,55.67,132.63,47.87,98.76,58.30,37.81,37.04,26.96,106.47,51.06,107.35,103.77,47.92,23.10,99.61,54.70
20180403,44.91,262.58,185.70,56.19,134.28,48.53,100.09,59.11,38.35,37.55,27.33,109.51,51.61,109.31,103.74,47.83,23.11,99.52,54.70
20180404,45.24,265.63,187.34,56.28,135.79,49.10,101.28,58.62,39.27,37.76,27.62,114.01,52.14,110.71,103.59,47.77,23.09,99.66,54.70
20180405,45.56,267.48,188.76,56.65,136.74,49.35,101.83,59.51,39.53,38.15,27.84,115.46,52.39,111.37,103.55,47.77,23.11,99.51,54.56
20180406,44.94,261.57,185.01,56.06,133.87,48.36,99.60,59.15,38.44,37.12,27.17,107.02,51.49,108.89,103.71,47.86,23.10,99.72,54.68
20180409,44.8,262.70,185.12,56.48,134.32,48.37,99.71,59.56,38.68,36.99,27.32,109.29,51.67,109.54,103.80,47.86,23.11,99.52,54.69
20180410,45.28,266.97,188.08,57.15,136.50,49.09,100.86,59.79,39.92,37.63,27.73,117.23,52.16,111.26,103.78,47.80,23.12,99.64,54.64
20180411,45.24,265.52,187.85,56.98,135.87,48.93,100.34,59.72,40.09,37.41,27.40,115.33,51.92,110.80,103.71,47.86,23.12,99.59,54.65
20180412,45.23,267.79,188.66,57.14,136.97,49.20,101.10,59.77,40.52,37.86,27.88,119.44,52.01,111.98,103.66,47.84,23.11,99.53,54.61
20180413,45.25,266.97,188.05,57.05,136.58,49.14,100.90,59.46,40.24,37.75,27.46,118.11,52.04,111.34,103.52,47.75,23.15,99.52,54.65
20180416,45.84,269.19,189.99,57.16,137.72,49.64,102.12,59.75,40.22,38.16,27.58,120.89,52.57,112.53,103.56,47.76,23.16,99.55,54.64
20180417,46.19,272.07,191.43,57.41,139.17,49.94,102.86,59.89,41.38,38.51,27.58,127.64,53.02,113.61,103.67,47.83,23.18,99.56,54.71
20180418,46.25,272.19,191.98,57.74,139.36,49.77,103.01,60.03,41.66,38.85,27.45,126.71,53.00,113.77,103.51,47.67,23.17,99.54,54.69
20180419,45.98,270.72,191.04,57.49,138.60,49.13,102.39,59.25,41.23,38.74,27.87,122.38,52.62,112.97,103.20,47.58,23.15,99.44,54.54
20180420,45.79,268.44,189.85,57.13,137.50,48.65,101.47,58.70,40.87,38.52,27.88,116.92,52.24,111.74,102.98,47.47,23.14,99.53,54.52
20180423,45.76,268.44,189.81,56.96,137.45,48.68,101.59,58.47,40.20,38.49,27.85,115.94,52.31,112.07,102.82,47.45,23.09,99.45,54.46
20180424,45.72,264.89,188.43,56.72,135.80,48.21,100.06,58.32,39.63,37.50,27.67,109.89,51.86,110.50,102.68,47.40,23.09,99.67,54.48
20180425,45.63,265.42,188.57,56.54,135.95,48.46,100.20,58.20,38.86,37.55,27.65,109.90,51.86,110.55,102.52,47.38,23.09,99.66,54.43
20180426,45.73,268.15,189.28,56.95,137.24,48.86,100.78,58.71,39.54,37.40,27.66,115.85,52.31,111.53,102.65,47.42,23.15,99.77,54.54
20180427,45.73,268.39,188.97,57.09,137.33,48.94,100.90,59.02,39.38,37.34,27.70,115.03,52.36,111.85,102.96,47.47,23.13,99.82,54.60
20180430,45.34,266.31,186.96,56.81,136.33,48.48,100.11,58.57,39.09,36.85,27.45,112.76,52.04,111.23,102.93,47.50,23.11,99.76,54.60
20180501,45.48,266.83,187.68,56.68,136.54,48.22,99.71,58.14,39.57,36.69,27.46,117.06,51.96,110.79,102.64,47.34,23.11,99.36,54.58
20180502,45.46,264.97,187.34,56.53,135.75,47.73,98.76,58.23,39.55,36.44,27.15,116.64,51.45,110.23,102.59,47.35,23.10,99.57,54.54
20180503,45.42,264.40,187.05,56.65,135.38,47.61,98.53,58.37,39.29,36.52,26.92,117.57,51.47,109.77,102.58,47.39,23.11,99.47,54.64
20180504,45.9,267.82,189.57,56.82,137.13,48.24,99.78,58.62,39.91,36.95,27.27,124.27,52.02,111.37,102.71,47.41,23.09,99.47,54.61
20180507,46.18,268.79,190.62,56.73,137.73,48.18,99.92,58.62,40.95,37.25,27.45,126.88,52.06,111.76,102.72,47.40,23.08,99.42,54.65
20180508,46.4,268.68,191.22,56.88,137.78,48.18,100.02,#N/A N/A,41.29,37.52,27.64,127.38,51.99,111.45,102.59,47.39,23.09,99.41,54.54
20180509,46.61,271.44,192.19,56.94,139.08,48.50,100.68,59.00,42.34,37.94,28.05,132.08,52.21,112.39,102.44,47.31,23.09,99.49,54.56
20180510,46.71,273.90,193.64,57.53,140.29,48.99,101.44,59.53,42.67,38.15,28.28,137.28,52.72,113.44,102.56,47.38,23.12,99.50,54.55
20180511,46.77,274.47,193.80,57.60,140.57,49.20,101.85,59.40,42.88,38.23,28.26,136.71,52.83,113.45,102.69,47.37,23.11,99.50,54.55
20180514,46.31,274.82,193.58,57.66,140.64,49.40,101.84,59.29,42.95,38.18,28.24,136.59,52.72,113.45,102.65,47.37,23.12,99.59,54.47
20180515,46.26,272.81,193.02,57.12,139.79,49.10,101.28,58.53,42.73,38.04,28.19,132.67,52.35,112.46,102.26,47.19,23.10,99.54,54.36
20180516,46.56,274.10,194.38,57.40,140.47,49.45,101.83,58.92,43.07,38.13,28.24,134.49,52.43,112.67,102.11,47.15,23.09,99.71,54.36
20180517,46.67,273.88,194.78,57.27,140.51,49.54,101.86,58.70,43.13,38.37,28.18,132.45,52.31,112.71,101.99,47.15,23.09,99.68,54.31
20180518,46.93,273.21,194.38,57.02,140.20,49.39,101.91,58.56,42.62,38.60,27.95,130.74,52.29,112.49,102.13,47.24,23.10,99.70,54.34
20180521,47.51,275.21,196.27,57.40,141.25,49.85,102.76,59.10,42.74,39.12,28.15,134.03,52.64,113.14,102.26,47.22,23.04,99.60,54.36
20180522,47.38,274.47,194.92,57.38,140.73,49.60,102.13,59.14,42.87,38.67,28.34,133.35,52.39,112.66,102.21,47.22,23.02,99.67,54.32
20180523,47.53,275.25,195.08,56.89,141.10,49.70,102.59,58.76,43.34,38.58,28.16,136.40,52.68,113.37,102.48,47.33,23.01,99.87,54.43
20180524,47.59,274.75,195.25,56.69,140.87,49.64,102.83,58.78,43.25,38.75,27.94,135.85,52.66,113.03,102.67,47.40,23.00,99.78,54.43
20180525,47.65,273.98,194.71,56.48,140.60,49.60,102.68,58.81,43.19,38.67,27.85,135.56,52.64,112.88,102.96,47.50,23.00,99.90,54.47
20180528,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
20180529,47.66,270.93,193.96,55.37,139.21,49.22,101.60,57.83,43.07,38.16,26.92,132.97,52.32,111.60,103.57,47.77,23.01,100.14,54.35
20180530,48.27,274.55,196.97,56.09,141.01,49.92,103.00,58.36,43.67,38.68,27.41,135.90,52.96,113.00,103.34,47.70,23.03,99.62,54.44
20180531,47.86,272.73,194.77,55.88,140.04,49.35,101.88,58.35,43.48,38.16,27.18,135.95,52.56,112.12,103.21,47.63,22.99,99.89,54.43
20180601,48.13,275.53,195.90,56.39,141.50,49.82,102.90,58.66,43.77,38.53,27.48,143.10,52.80,113.46,102.80,47.46,22.99,99.45,54.37
20180604,48.66,276.81,197.01,56.60,142.16,50.08,103.43,59.03,44.51,38.53,27.57,146.37,53.07,113.84,102.58,47.36,23.02,99.35,54.39
20180605,48.76,277.06,197.48,56.48,142.37,50.20,103.52,58.95,45.09,38.66,27.45,148.23,53.05,113.99,102.68,47.42,23.02,99.56,54.37
20180606,49.01,279.44,199.15,57.06,143.63,50.51,104.24,59.47,45.87,38.99,27.95,150.77,53.33,115.00,102.41,47.34,23.05,99.58,54.11
20180607,48.91,279.26,199.24,56.61,143.42,50.65,104.37,59.00,45.43,39.08,28.04,146.69,53.37,114.85,102.56,47.39,23.05,99.66,54.12
20180608,48.93,280.04,200.32,56.69,143.91,50.88,104.85,59.18,45.70,39.28,28.08,146.49,53.64,115.25,102.60,47.36,23.06,99.56,54.11
20180611,48.9,280.51,200.35,56.94,144.12,50.98,104.74,59.48,45.78,39.34,28.02,147.73,53.63,115.71,102.44,47.34,23.07,99.47,54.10
20180612,48.8,280.89,200.64,56.70,144.42,51.01,104.71,59.41,46.17,39.31,27.95,149.22,53.73,115.85,102.43,47.34,23.08,99.60,54.16
20180613,48.56,279.92,199.43,56.66,143.88,50.74,104.36,59.74,46.40,39.00,27.85,146.82,53.49,115.56,102.39,47.28,23.06,99.56,54.22
20180614,48.86,280.71,199.90,56.45,144.29,50.74,104.50,59.42,47.27,38.86,27.59,149.70,53.69,115.63,102.57,47.37,23.06,99.60,54.39
20180615,48.95,280.31,199.45,56.07,144.15,50.92,104.82,58.81,47.28,38.65,27.47,148.28,53.87,115.59,102.72,47.38,23.08,99.62,54.51
20180618,48.93,279.70,199.82,55.63,143.99,50.48,104.28,58.44,47.85,38.55,27.42,148.57,53.68,115.53,102.75,47.40,23.00,99.44,54.50
20180619,49.02,278.67,199.52,55.05,143.51,50.35,103.67,57.92,47.42,37.88,27.35,145.83,53.60,114.70,102.78,47.44,22.95,99.75,54.70
20180620,49.34,279.25,200.51,55.21,143.84,50.34,103.69,58.18,48.37,37.92,27.28,146.94,53.57,114.81,102.68,47.37,22.94,99.59,54.71
20180621,49.21,277.32,199.12,54.70,142.85,50.11,103.17,58.06,47.22,37.48,27.20,143.44,53.42,114.02,102.72,47.43,22.94,99.54,54.73
20180622,49.3,277.89,199.26,54.68,142.45,50.34,103.49,58.64,46.61,37.58,27.07,141.97,53.61,114.04,102.68,47.54,22.96,99.49,54.74
20180625,48.87,274.10,196.37,53.93,140.45,49.96,102.67,57.21,45.29,37.04,26.78,133.19,53.40,112.93,102.78,47.57,22.92,99.62,54.65
20180626,48.95,273.47,195.86,54.00,140.77,49.44,102.68,57.07,45.77,37.18,26.69,134.68,53.06,112.44,102.85,47.67,22.94,99.52,54.65
20180627,48.31,271.12,193.72,53.33,139.46,49.08,101.78,56.54,44.45,36.86,26.36,129.24,52.68,111.78,103.14,47.67,22.91,99.69,54.76
20180628,48.47,272.82,194.56,53.60,140.33,49.27,101.36,56.52,44.97,36.92,26.59,133.78,53.07,112.21,103.12,47.69,22.88,99.70,54.64
20180629,48.32,273.05,194.78,54.10,140.43,49.29,101.62,57.09,44.98,37.08,26.59,133.29,53.16,112.81,103.05,47.55,22.90,99.70,54.71
